fiscal_year,PRVDR_NUM,PRVDR_CTRL_TYPE_CD,total_operating_costs,total_discharges,cost_per_discharge,fac_name,hrrcode,merger_year,treated,years_to_merger
2011,521310,2,33365330.0,781.0,42721.29321382842,COMMUNITY MEM HSPTL,447.0,2014.0,1,-3.0
2011,161338,1,12280510.0,254.0,48348.464566929135,MERCY HOSPITAL OF FRANCISCAN SISTERS-OELWEIN,197.0,2016.0,1,-5.0
2011,161368,8,29254032.0,725.0,40350.38896551724,FLOYD VALLEY HOSPITAL,196.0,,0,
2011,281305,9,7934057.0,204.0,38892.43627450981,KIMBALL HEALTH SERVICES,104.0,,0,
2011,232023,4,16570387.0,408.0,40613.69362745098,,,,0,
2011,144026,4,37521501.0,3066.0,12237.932485322895,,,,0,
2011,371323,12,15987326.0,845.0,18919.912426035506,WEATHERFORD REGIONAL HOSPITAL,339.0,2018.0,1,-7.0
2011,251304,9,14459728.0,257.0,56263.53307392996,TALLAHATCHIE CRITICAL ACCESS HOSPITAL,261.0,,0,
2011,161341,9,15465360.0,359.0,43078.99721448467,LUCAS COUNTY HEALTH CENTER,192.0,2015.0,1,-4.0
2011,491303,2,5247222.0,2.0,2623611.0,DICKENSON COMMUNITY HOSPITAL,376.0,2018.0,1,-7.0
2011,111324,2,13407136.0,332.0,40382.93975903615,CHATUGE REGIONAL HOSPITAL,144.0,2013.0,1,-2.0
2011,442010,1,15291890.0,202.0,75702.42574257425,,,,0,
2011,161355,2,24265950.0,689.0,35219.08563134978,KNOXVILLE HOSPITAL & CLINICS,192.0,2014.0,1,-3.0
2011,141330,2,24099805.0,428.0,56307.95560747664,HOPEDALE MEDICAL COMPLEX,170.0,,0,
2011,361329,11,25536684.0,619.0,41254.739903069465,WYANDOT MEMORIAL HOSPITAL,329.0,,0,
2011,21313,12,39134107.0,758.0,51628.10949868074,SOUTH PENINSULA HOSPITAL,10.0,,0,
2011,271301,2,6993426.0,129.0,54212.604651162794,FALLON MEDICAL COMPLEX HOSPITAL,274.0,,0,
2011,271307,11,6275055.0,184.0,34103.559782608696,TETON MEDICAL CENTER,275.0,2015.0,1,-4.0
2011,351304,2,3498622.0,24.0,145775.91666666666,COMMUNITY MEMORIAL HOSPITAL,321.0,,0,
2011,501308,11,20725217.0,388.0,53415.507731958765,COULEE COMMUNITY HOSPITAL,440.0,,0,
2011,501317,11,12595495.0,117.0,107653.80341880342,COLUMBIA BASIN HOSPITAL,440.0,,0,
2011,371327,12,5740359.0,200.0,28701.795,OKEENE MUNICIPAL HOSPITAL,339.0,,0,
2011,371309,8,3894346.0,78.0,49927.51282051282,"PAWHUSKA HOSPITAL, INC",340.0,2013.0,1,-2.0
2011,151319,2,23327706.0,587.0,39740.55536626917,GIBSON GENERAL HOSPITAL,179.0,2016.0,1,-5.0
2011,521355,2,72535282.0,1653.0,43880.993345432544,BERLIN MEMORIAL HOSPITAL,452.0,2014.0,1,-3.0
2011,161328,9,13733262.0,229.0,59970.576419213976,REGIONAL HEALTH SERVICES OF HOWARD COUNTY,253.0,2013.0,1,-2.0
2011,161311,12,6652545.0,125.0,53220.36,HAWARDEN COMMUNITY HOSPITAL,371.0,2013.0,1,-2.0
