fiscal_year,RPT_REC_NUM,PRVDR_NUM,NPI,FY_BGN_DT,FY_END_DT,PRVDR_CTRL_TYPE_CD,total_operating_costs,net_patient_revenue,total_charges,medicare_charges,medicare_payments,medicaid_charges,medicaid_payments,total_discharges,cost_per_discharge,ccn,fac_name,hrrcode,merger_target,merger_of_equals,bankruptcy,system_exit,system_split,system_id_yr,any_merger,merger_year,treated,years_to_merger,post_merger,match_pair_id
2017,690258,50320,,07/01/2017,06/30/2018,9,431386626.0,577605373.0,61685.0,,1613532.0,10720.0,13366.0,10048.0,42932.58618630573,50320,HIGHLAND HOSPITAL,65.0,0,0,0,0,0,2493.0,0,,0,,0,129
2017,690261,70021,,10/01/2016,09/30/2017,2,78102100.0,83684140.0,28835.0,,1123220.0,5434.0,1587.0,2479.0,31505.486083098025,70021,WINDHAM COMM MEM HOSP & HATCH HOSP,110.0,0,0,0,0,0,334.0,0,,0,,0,300
2017,690265,103042,,01/01/2017,12/31/2017,4,32694975.0,27139881.0,29200.0,,,19823.0,21.0,1716.0,19053.015734265733,103042,,,0,0,0,0,0,,0,,0,,0,162
2017,690275,160117,,01/01/2017,12/31/2017,2,115683505.0,105116493.0,31755.0,,1739276.0,7080.0,2509.0,4277.0,27047.815057283144,160117,FINLEY HOSPITAL,193.0,0,0,0,0,0,352.0,0,,0,,0,469
2017,690298,370214,,07/01/2017,06/30/2018,8,13363452.0,13050562.0,9490.0,,22540.0,82.0,1602.0,957.0,13963.899686520375,370214,LINDSAY MUNICIPAL HOSPITAL,339.0,0,0,0,0,0,1967.0,0,,0,,0,392
2017,690344,130013,,07/01/2017,06/30/2018,1,134803043.0,140547301.0,35770.0,,1463096.0,6218.0,4192.0,5623.0,23973.50933665303,130013,SAINT ALPHONSUS MEDICAL CENTER - NAMPA,151.0,0,0,0,0,0,2664.0,0,2013.0,1,4.0,1,14
2017,690398,420101,,01/01/2017,12/31/2017,4,58740139.0,52111322.0,14965.0,,1176028.0,4434.0,871.0,3003.0,19560.48584748585,420101,COASTAL CAROLINA HOSPITAL,149.0,0,0,0,0,0,2675.0,0,,0,,0,171
2017,690400,420105,,10/01/2016,09/30/2017,2,113890772.0,124601861.0,56575.0,,2789892.0,11001.0,475.0,5507.0,20681.091701470858,420105,MCLEOD LORIS  HOSPITAL,367.0,0,0,0,0,0,2646.0,0,,0,,0,748
2017,690404,440192,,07/01/2017,06/30/2018,4,18755423.0,21815463.0,11680.0,,260072.0,857.0,,517.0,36277.41392649903,440192,SAINT THOMAS HIGHLANDS HOSPITAL,380.0,0,0,0,0,0,118.0,0,2015.0,1,2.0,1,472
2017,690423,170200,,08/01/2017,07/31/2018,1,39313545.0,30554064.0,14235.0,,738516.0,2392.0,173.0,1258.0,31250.8306836248,170200,"VIA CHRISTI HOSPITAL WICHITA ST TERESA, INC",201.0,0,0,0,0,0,118.0,0,2013.0,1,4.0,1,53
2017,690435,231328,,01/01/2017,12/31/2017,2,43206617.0,47507526.0,9125.0,54720.0,,912.0,64.0,717.0,60260.27475592747,231328,ALLEGAN GENERAL HOSPITAL,238.0,0,0,0,0,0,121.0,0,2019.0,1,-2.0,0,895
2017,690451,393045,,07/01/2017,06/30/2018,4,19758579.0,16131247.0,16060.0,,,8100.0,108.0,1058.0,18675.405482041588,393045,,,0,0,0,0,0,,0,,0,,0,651
2017,690458,450653,,01/01/2017,12/31/2017,4,47015949.0,50512907.0,27375.0,,738052.0,3003.0,147.0,2422.0,19412.03509496284,450653,SCENIC MOUNTAIN MEDICAL CENTER,400.0,0,0,0,0,0,2778.0,0,2019.0,1,-2.0,0,947
2017,690464,510077,,10/01/2016,09/30/2017,4,16241142.0,17866052.0,27740.0,,332472.0,1193.0,664.0,722.0,22494.65650969529,510077,WILLIAMSON MEMORIAL HOSPITAL,443.0,0,0,0,0,0,2620.0,0,2014.0,1,3.0,1,378
2017,690504,450101,,09/01/2017,08/31/2018,1,327118747.0,330928964.0,77380.0,,4098860.0,17565.0,5763.0,13577.0,24093.595566030788,450101,BAYLOR SCOTT & WHITE MEDICAL CENTER HILLCREST,418.0,0,0,0,0,0,2779.0,0,2013.0,1,4.0,1,168
2017,690505,450165,,07/01/2017,06/30/2018,5,33382070.0,38411592.0,24455.0,,464632.0,1663.0,185.0,1621.0,20593.504009870452,450165,METHODIST HOSPITAL SOUTH,412.0,1,0,0,0,0,304.0,1,2017.0,1,0.0,1,722
2017,690531,330224,,01/01/2017,12/31/2017,2,43636525.0,62362818.0,16425.0,,351344.0,1524.0,1540.0,1713.0,25473.744892002334,330224,HEALTHALLIANCE HOSPITAL MARYS AVENUE CAMPUS,295.0,0,0,0,0,0,9.0,0,2016.0,1,1.0,1,556
2017,690569,100266,,10/01/2016,09/30/2017,2,102228908.0,80776031.0,23725.0,,1990851.0,7159.0,511.0,3911.0,26138.81564817182,100266,GULF BREEZE HOSPITAL,134.0,0,0,0,0,0,105.0,0,,0,,0,102
2017,690585,190266,,01/01/2017,12/31/2017,4,44073332.0,33048207.0,8395.0,,369796.0,547.0,,1407.0,31324.329779673066,190266,THE SPINE HOSPITAL OF LOUISIANA,210.0,0,0,0,0,0,1861.0,0,,0,,0,45
2017,690619,520100,,01/01/2017,12/31/2017,2,231695616.0,236336934.0,37595.0,,1773492.0,7386.0,934.0,4045.0,57279.50951792336,520100,BELOIT MEMORIAL HOSPITAL,449.0,0,0,0,0,0,1216.0,0,,0,,0,208
2017,690669,340042,,10/01/2016,09/30/2017,9,138603863.0,143873190.0,59130.0,,2340548.0,13577.0,7619.0,7895.0,17555.904116529447,340042,ONSLOW MEMORIAL HOSPITAL,314.0,0,0,0,0,0,781.0,0,2019.0,1,-2.0,0,916
2017,690687,520189,,01/01/2017,12/31/2017,2,224273271.0,158247512.0,27010.0,,1902544.0,6932.0,901.0,5560.0,40336.91924460432,520189,AURORA MEDICAL CTR KENOSHA,451.0,0,0,0,0,0,142.0,0,2018.0,1,-1.0,0,856
2017,690697,50468,,01/01/2017,12/31/2017,4,132783817.0,112184685.0,37595.0,,1052464.0,6465.0,4099.0,6185.0,21468.68504446241,50468,MEMORIAL HOSPITAL OF GARDENA,56.0,0,0,0,0,0,2644.0,0,,0,,0,286
2017,690769,190144,,09/01/2017,07/31/2018,4,48413504.0,53947761.0,41750.0,,907904.0,4394.0,537.0,2572.0,18823.290824261276,190144,MINDEN MEDICAL CENTER,219.0,0,0,0,0,0,99.0,0,2018.0,1,-1.0,0,784
2017,690786,310024,,01/01/2017,12/31/2017,1,109108403.0,108342045.0,44530.0,,2112684.0,12135.0,506.0,4815.0,22660.104465212877,310024,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL AT RAHWAY,289.0,0,0,0,0,0,2728.0,0,2016.0,1,1.0,1,539
2017,690793,351333,,07/01/2017,06/30/2018,1,27299430.0,20741422.0,9125.0,46810.11,,1900.0,781.0,734.0,37192.68392370572,351333,CHI ST ALEXIUS HEALTH DEVILS LAKE,322.0,0,0,0,0,0,2677.0,0,2019.0,1,-2.0,0,923
2017,690927,453047,,01/01/2017,12/31/2017,4,28874275.0,24942839.0,30295.0,,,13681.0,,1626.0,17757.856703567035,453047,,,0,0,0,0,0,,0,,0,,0,724
2017,690933,670043,,12/01/2016,11/30/2017,4,113940090.0,107794135.0,33945.0,,1409044.0,5275.0,834.0,4849.0,23497.64693751289,670043,CEDAR PARK REGIONAL MEDICAL CENTER,385.0,0,0,0,0,0,2620.0,0,,0,,0,808
2017,690957,230259,,07/01/2017,06/30/2018,1,156592652.0,158788898.0,35405.0,,1569504.0,3793.0,234.0,3558.0,44011.42551995503,230259,ST JOSEPH MERCY CHELSEA,232.0,0,0,0,0,0,2664.0,0,2013.0,1,4.0,1,82
2017,690973,440193,,11/01/2016,10/31/2017,4,83916346.0,86808355.0,62050.0,,1237460.0,7232.0,839.0,4033.0,20807.42524175552,440193,TENNOVA HEALTHCARE-LEBANON,380.0,0,0,0,0,0,2620.0,0,2014.0,1,3.0,1,351
2017,691000,180127,,08/01/2017,07/31/2018,4,112177934.0,99003575.0,42340.0,,1629280.0,9033.0,596.0,5555.0,20194.047524752474,180127,FRANKFORT REGIONAL MEDICAL CENTER,204.0,0,0,0,0,0,304.0,0,,0,,0,31
2017,691006,261319,,07/01/2017,06/30/2018,1,34728006.0,34574862.0,9125.0,48792.0,,1757.0,96.0,598.0,58073.58862876254,261319,MERCY HOSPITAL LINCOLN,273.0,0,0,0,0,0,313.0,0,2015.0,1,2.0,1,422
2017,691023,500012,,09/01/2017,12/31/2017,4,34985700.0,45683063.0,15128.0,,427700.0,2399.0,333.0,1180.0,29648.898305084746,500012,YAKIMA REGIONAL MEDICAL AND CARDIAC CENTER,442.0,0,0,0,1,0,2620.0,0,2014.0,1,3.0,1,369
2017,691024,500037,,09/01/2017,12/31/2017,4,6838567.0,8284130.0,4392.0,,47376.0,229.0,384.0,368.0,18583.0625,500037,TOPPENISH COMMUNITY HOSPITAL,442.0,1,0,0,0,0,25.0,1,2014.0,1,3.0,1,370
2017,691035,151324,,01/01/2017,12/31/2017,1,31215115.0,39665741.0,9125.0,35328.0,,1085.0,141.0,433.0,72090.33487297922,151324,"FRANCISCAN HEALTH RENSSELAER, INC",184.0,0,0,0,0,0,329.0,0,2015.0,1,2.0,1,403
2017,691158,130028,,01/01/2017,12/31/2017,4,301633667.0,245501354.0,50005.0,,2615564.0,11289.0,6952.0,8678.0,34758.43132058078,130028,PORTNEUF MEDICAL CENTER,423.0,0,0,0,0,0,2400.0,0,2016.0,1,1.0,1,498
2017,691192,440072,,02/01/2017,01/31/2018,4,60328975.0,64968676.0,34675.0,,1808424.0,8230.0,2909.0,4330.0,13932.788683602772,440072,TENNOVA HEALTHCARE-DYERSBURG REGIONAL,379.0,0,0,0,0,0,2620.0,0,2018.0,1,-1.0,0,823
2017,691251,440159,,04/01/2017,03/31/2018,4,35716946.0,35176495.0,41245.0,,11892.0,95.0,,144.0,248034.34722222225,440159,DELTA MEDICAL CENTER,379.0,0,0,0,0,0,2667.0,0,2013.0,1,4.0,1,163
2017,691256,450369,,10/01/2016,09/30/2017,11,26266165.0,29191924.0,14235.0,,257656.0,1347.0,77.0,472.0,55648.654661016946,450369,CHILDRESS REGIONAL MEDICAL CENTER,383.0,0,0,0,0,0,2072.0,0,,0,,0,161
2017,691261,670059,,07/01/2017,06/30/2018,5,36226456.0,34821748.0,10950.0,,240500.0,495.0,,636.0,56959.836477987425,670059,ST LUKES LAKESIDE HOSPITAL,397.0,0,0,0,0,0,2677.0,0,2013.0,1,4.0,1,210
2017,691354,140231,,07/01/2017,06/30/2018,2,671735583.0,645344741.0,108770.0,,6885256.0,30700.0,4052.0,22668.0,29633.65021175225,140231,EDWARD HOSPITAL,163.0,0,0,0,0,0,2683.0,0,2013.0,1,4.0,1,23
2017,691420,140291,,01/01/2017,12/31/2017,1,307473402.0,253225727.0,56940.0,,4286156.0,19651.0,684.0,9880.0,31120.78967611336,140291,ADVOCATE GOOD SHEPHERD HOSPITAL,158.0,0,0,0,0,0,939.0,0,2018.0,1,-1.0,0,764
2017,691430,180046,,06/01/2017,05/31/2018,4,28954146.0,28406711.0,12410.0,,243084.0,1063.0,29.0,909.0,31852.745874587457,180046,BOURBON COMMUNITY HOSPITAL,204.0,0,0,0,0,0,99.0,0,,0,,0,499
2017,691434,180139,,09/01/2017,08/31/2018,4,28781010.0,30912516.0,17885.0,,778932.0,2572.0,546.0,2085.0,13803.841726618704,180139,KENTUCKY RIVER MEDICAL CENTER,204.0,0,0,0,0,0,2778.0,0,,0,,0,280
2017,691453,260163,,01/01/2017,12/31/2017,2,94731261.0,90504311.0,31390.0,,1274652.0,4304.0,1027.0,3299.0,28715.14428614732,260163,PARKLAND HEALTH CENTER,273.0,0,0,0,0,0,309.0,0,,0,,0,207
2017,691494,450082,,07/01/2017,06/30/2018,1,33785809.0,29440362.0,14600.0,,483200.0,1678.0,107.0,1873.0,18038.33902829685,450082,CHRISTUS SPOHN HOSPITAL BEEVILLE,390.0,0,0,0,0,0,112.0,0,,0,,0,349
2017,691496,450372,,07/01/2017,06/30/2018,1,203495455.0,188142950.0,44165.0,,2752260.0,10533.0,1513.0,7557.0,26928.073971152575,450372,BAYLOR SCOTT & WHITE MEDICAL CENTER- WAXAHACHIE,391.0,0,0,0,0,0,2674.0,0,2013.0,1,4.0,1,177
2017,691507,670067,,01/01/2017,12/31/2017,5,102306477.0,60632223.0,8760.0,,556865.0,948.0,,1679.0,60932.98213222156,670067,BAYLOR ORTHOPEDIC AND SPINE HOSPITAL AT ARLINGTON,394.0,0,0,0,0,0,2075.0,0,2013.0,1,4.0,1,211
2017,691513,50589,,06/01/2017,05/31/2018,4,97410743.0,82081279.0,41610.0,,844676.0,2994.0,384.0,2985.0,32633.41474036851,50589,PLACENTIA LINDA HOSPITAL,23.0,0,0,0,0,0,2675.0,0,,0,,0,712
2017,691548,340060,,10/01/2016,09/30/2017,2,70098602.0,77811552.0,39420.0,,1004668.0,3712.0,1534.0,3332.0,21037.995798319327,340060,MOREHEAD MEMORIAL HOSPITAL,313.0,0,0,1,0,0,61.0,0,2014.0,1,3.0,1,301
2017,691550,340123,,10/01/2016,09/30/2017,2,90917362.0,113488793.0,52925.0,,1280776.0,5146.0,3251.0,5691.0,15975.639079247936,340123,RANDOLPH HOSPITAL,313.0,0,0,0,0,0,2613.0,0,2016.0,1,1.0,1,563
2017,691592,151316,,06/01/2017,12/31/2017,2,6950085.0,13949743.0,5350.0,12408.0,,509.0,5.0,183.0,37978.60655737705,151316,INDIANA UNIVERSITY HEALTH FRANKFORT INC,183.0,0,0,0,0,0,153.0,0,2016.0,1,1.0,1,505
2017,691620,223030,,01/01/2017,12/31/2017,4,26343282.0,22172873.0,19345.0,,,13602.0,184.0,1277.0,20629.038371182454,223030,,,0,0,0,0,0,,0,,0,,0,821
2017,691668,151328,,01/01/2017,12/31/2017,2,57039492.0,51240945.0,9125.0,81480.0,,2461.0,41.0,950.0,60041.57052631579,151328,INDIANA UNIVERSITY HEALTH BEDFORD HOSPITAL,183.0,0,0,0,0,0,153.0,0,,0,,0,795
2017,691679,260050,,01/01/2017,12/31/2017,2,55712669.0,65233489.0,14127.0,,325024.0,1640.0,465.0,892.0,62458.14910313901,260050,SSM HEALTH ST FRANCIS HOSPITAL - MARYVILLE,268.0,0,0,0,0,0,339.0,0,2018.0,1,-1.0,0,795
2017,691706,340106,,10/01/2016,11/30/2016,4,3307179.0,4453013.0,3904.0,,77280.0,465.0,299.0,196.0,16873.36224489796,340106,,,0,0,0,0,0,,0,2014.0,1,3.0,1,304
2017,691710,380038,,01/01/2017,12/31/2017,1,130949893.0,133505078.0,40515.0,,714420.0,2277.0,2379.0,4426.0,29586.509941256212,380038,PROVIDENCE WILLAMETTE FALLS MEDICAL CENTER,344.0,0,0,0,0,0,10.0,0,2016.0,1,1.0,1,577
2017,691718,450241,,06/01/2017,05/31/2018,11,35169883.0,41426361.0,6205.0,,66328.0,414.0,23.0,184.0,191140.6684782609,450241,FAITH COMMUNITY HOSPITAL,420.0,0,0,0,0,0,2142.0,0,,0,,0,243
2017,691751,50136,,07/01/2017,06/30/2018,1,102919075.0,82064110.0,29200.0,,964032.0,4793.0,1122.0,2482.0,41466.186543110394,50136,PETALUMA VALLEY HOSPITAL,89.0,0,0,0,0,0,10.0,0,2016.0,1,1.0,1,622
2017,691760,50335,,01/01/2017,12/31/2017,1,249100472.0,239973446.0,30660.0,,2478812.0,10818.0,594.0,4515.0,55171.754595791805,50335,ADVENTIST HEALTH SONORA,58.0,0,0,0,0,0,156.0,0,,0,,0,987
2017,691833,453313,,10/01/2016,09/30/2017,2,72514467.0,103538120.0,44530.0,,,22.0,3452.0,3566.0,20334.95989904655,453313,,,0,0,0,0,0,,0,,0,,0,549
2017,691842,41324,,07/01/2017,06/30/2018,1,19769231.0,22353600.0,9125.0,,,1463.0,31.0,764.0,25875.956806282724,41324,CHI ST VINCENT MORRILTON,19.0,0,0,0,0,0,2677.0,0,2019.0,1,-2.0,0,938
2017,691976,450822,,01/01/2017,12/31/2017,4,94864124.0,86750402.0,29200.0,,686784.0,2791.0,732.0,5329.0,17801.4869581535,450822,MEDICAL CITY LAS COLINAS,391.0,0,0,0,0,0,304.0,0,,0,,0,593
2017,691993,150115,,07/01/2017,06/30/2018,1,209408138.0,212712454.0,40515.0,,2252072.0,6503.0,290.0,3680.0,56904.38532608696,150115,MEMORIAL HOSPITAL AND HEALTH CARE CENTER,179.0,0,0,0,0,0,150.0,0,,0,,0,968
2017,691995,160001,,01/01/2017,04/30/2017,2,18813656.0,24551584.0,5880.0,,293356.0,1122.0,495.0,632.0,29768.443037974685,160001,UNITYPOINT HEALTH-MARSHALLTOWN,192.0,1,0,0,0,0,352.0,1,2017.0,1,0.0,1,664
2017,692006,190079,,08/01/2017,07/31/2018,11,30626238.0,60013758.0,14235.0,,221932.0,783.0,55.0,888.0,34489.00675675676,190079,ST CHARLES PARISH HOSPITAL,218.0,0,0,0,0,0,257.0,0,2014.0,1,3.0,1,257
2017,692027,393037,,07/01/2017,06/30/2018,4,32317787.0,28337218.0,32850.0,,,16400.0,197.0,1602.0,20173.400124843945,393037,,,0,0,0,0,0,,0,,0,,0,437
2017,692035,440185,,09/01/2017,08/31/2018,4,143195397.0,132553171.0,66795.0,,2757048.0,13456.0,1534.0,9146.0,15656.614585611196,440185,TENNOVA HEALTHCARE-CLEVELAND,373.0,0,0,0,0,0,2620.0,0,,0,,0,303
2017,692069,190118,,10/01/2016,09/30/2017,2,17271886.0,19658325.0,12410.0,,220780.0,885.0,39.0,433.0,39888.88221709007,190118,DESOTO REGIONAL HEALTH SYSTEM,219.0,0,0,0,0,0,115.0,0,2013.0,1,4.0,1,56
2017,692119,181314,,04/01/2017,03/31/2018,2,11703837.0,11689612.0,9125.0,19344.0,,1084.0,3.0,252.0,46443.79761904762,181314,THE MEDICAL CENTER AT CAVERNA,205.0,0,0,0,0,0,316.0,0,2016.0,1,1.0,1,516
2017,692151,380052,,07/01/2017,06/30/2018,1,72821732.0,76050527.0,16060.0,,811444.0,2271.0,2004.0,1961.0,37134.99847016829,380052,"SAINT ALPHONSUS MEDICAL CENTER - ONTARIO, INC",151.0,0,0,0,0,0,2664.0,0,2013.0,1,4.0,1,144
2017,692210,310052,,01/01/2017,12/31/2017,2,336757000.0,320226177.0,112420.0,,7100492.0,41422.0,1882.0,15294.0,22018.8962992023,310052,OCEAN MEDICAL CENTER,283.0,0,0,0,0,0,8.0,0,2016.0,1,1.0,1,544
2017,692243,60118,,07/01/2017,06/30/2018,2,124155813.0,80029644.0,12410.0,,324080.0,721.0,1073.0,1421.0,87372.14144968332,60118,ST ANTHONY SUMMIT MEDICAL CENTER,103.0,0,0,0,0,0,2677.0,0,2019.0,1,-2.0,0,991
2017,692251,101304,,01/01/2017,12/31/2017,2,10463494.0,12047027.0,5475.0,42768.0,,2522.0,23.0,504.0,20760.900793650795,101304,CALHOUN-LIBERTY HOSPITAL,140.0,0,0,0,0,0,222.0,0,2016.0,1,1.0,1,488
2017,692266,520207,,01/01/2017,12/31/2017,2,242803080.0,198202307.0,46355.0,,2412704.0,9897.0,702.0,7770.0,31248.787644787644,520207,AURORA MEDICAL CENTER,451.0,0,0,0,0,0,142.0,0,2018.0,1,-1.0,0,860
2017,692310,320063,,09/01/2017,08/31/2018,4,88534907.0,62209751.0,34933.0,,763212.0,2720.0,593.0,2045.0,43293.35305623472,320063,CARLSBAD MEDICAL CENTER,400.0,0,0,0,0,0,2620.0,0,,0,,0,851
2017,692311,320067,,07/01/2017,06/30/2018,13,7713880.0,10003913.0,3650.0,,115308.0,424.0,,192.0,40176.458333333336,320067,GUADALUPE COUNTY HOSPITAL,293.0,0,0,0,0,0,2344.0,0,,0,,0,54
2017,692348,70007,,10/01/2016,09/30/2017,2,313146126.0,331031361.0,79570.0,,4587532.0,25507.0,10648.0,12513.0,25025.66339007432,70007,LAWRENCE & MEMORIAL HOSPITAL,111.0,0,0,0,0,0,80.0,0,2016.0,1,1.0,1,642
2017,692381,490090,,01/01/2017,12/31/2017,2,87129680.0,77576302.0,31390.0,,1755236.0,6535.0,775.0,4057.0,21476.381562731083,490090,"SOUTHSIDE COMMUNITY HOSPITAL, INC",431.0,0,0,0,0,0,147.0,0,,0,,0,218
2017,692420,440016,,10/01/2016,09/30/2017,1,15748705.0,18296151.0,15330.0,,294336.0,2341.0,,589.0,26738.039049235995,440016,BAPTIST MEMORIAL HOSPITAL HUNTINGDON,374.0,0,0,0,0,0,86.0,0,,0,,0,727
2017,692456,190167,,10/01/2016,09/30/2017,4,53956731.0,61025020.0,36135.0,,1417192.0,6608.0,1631.0,3843.0,14040.263075722092,190167,MERCY REGIONAL MEDICAL CENTER,213.0,0,0,0,0,0,99.0,0,2018.0,1,-1.0,0,786
2017,692459,230095,,04/01/2017,03/31/2018,2,47058184.0,44872377.0,32120.0,,1159193.0,4250.0,84.0,2135.0,22041.30398126464,230095,WEST BRANCH REGIONAL MEDICAL CENTER,246.0,0,0,0,0,0,1205.0,0,2018.0,1,-1.0,0,790
2017,692466,260186,,05/01/2017,04/30/2018,2,158981582.0,162688707.0,36500.0,,2241884.0,8354.0,1214.0,4760.0,33399.492016806726,260186,LAKE REGIONAL HEALTH SYSTEM,264.0,0,0,0,0,0,1571.0,0,,0,,0,184
2017,692473,340003,,10/01/2016,09/30/2017,11,85842530.0,90517306.0,36500.0,,1584520.0,5926.0,1506.0,4301.0,19958.7375029063,340003,NORTHERN HOSPITAL OF SURRY COUNTY,320.0,0,0,0,0,0,787.0,0,,0,,0,72
2017,692474,340064,,10/01/2016,09/30/2017,8,70423052.0,73589768.0,34675.0,,1165976.0,4474.0,1686.0,3271.0,21529.517578722105,340064,WILKES REGIONAL MEDICAL CENTER,320.0,1,0,0,0,0,141.0,1,2017.0,1,0.0,1,692
2017,692479,440137,,04/01/2017,03/31/2018,4,30090735.0,35731568.0,17885.0,,526336.0,1909.0,108.0,1483.0,20290.44841537424,440137,TENNOVA HEALTHCARE-SHELBYVILLE,380.0,0,0,0,0,0,2620.0,0,,0,,0,418
2017,692483,490093,,01/01/2017,12/31/2017,2,217961767.0,209934635.0,62651.0,,3488884.0,18227.0,1245.0,8386.0,25991.147984736464,490093,SENTARA CAREPLEX HOSPITAL,429.0,0,0,0,0,0,177.0,0,,0,,0,891
2017,692484,490111,,11/01/2016,10/31/2017,4,54398601.0,48811371.0,33580.0,,874468.0,3340.0,303.0,2159.0,25196.202408522466,490111,WYTHE COUNTY COMMUNITY HOSPITAL,432.0,0,0,0,0,0,99.0,0,,0,,0,144
2017,692487,10061,,10/01/2016,09/30/2017,13,41295557.0,49449610.0,61320.0,,1136436.0,4985.0,2702.0,2914.0,14171.433424845573,10061,HIGHLANDS MEDICAL CENTER,5.0,0,0,0,0,0,1360.0,0,,0,,0,564
2017,692852,420015,,10/01/2016,09/30/2017,2,95782872.0,101354383.0,32485.0,,984312.0,4209.0,521.0,3135.0,30552.75023923445,420015,BAPTIST EASLEY HOSPITAL,368.0,0,1,0,0,0,810.0,1,2017.0,1,0.0,1,712
2017,692857,450847,,01/01/2017,12/31/2017,2,233177518.0,214124908.0,75920.0,,2256365.0,9838.0,2873.0,13174.0,17699.826780021252,450847,MEMORIAL HERMANN KATY HOSPITAL,397.0,0,0,0,0,0,186.0,0,,0,,0,285
2017,692921,340027,,10/01/2016,09/30/2017,2,99667132.0,112133155.0,54750.0,,2756852.0,15298.0,4770.0,5669.0,17581.078144293526,340027,UNC LENOIR HEALTH CARE,314.0,0,0,0,0,0,2661.0,0,2016.0,1,1.0,1,561
2017,692940,100092,,10/01/2016,04/30/2017,4,89007142.0,83459636.0,58088.0,,1864912.0,10661.0,1095.0,5270.0,16889.400759013282,100092,STEWARD ROCKLEDGE HOSPITAL,130.0,1,0,0,0,0,62.0,1,2014.0,1,3.0,1,222
2017,692950,190164,,08/01/2017,05/31/2018,4,25254961.0,31880226.0,15808.0,,603224.0,2913.0,49.0,2062.0,12247.798739088264,190164,BYRD REGIONAL HOSPITAL,209.0,0,0,0,0,0,2620.0,0,2018.0,1,-1.0,0,785
2017,692958,241335,,07/01/2017,06/30/2018,1,27534783.0,40627628.0,6205.0,13207.0,,1101.0,9.0,206.0,133663.99514563108,241335,ST ELIZABETH MEDICAL CENTER,253.0,0,0,0,0,0,118.0,0,2013.0,1,4.0,1,87
2017,692976,370026,,01/01/2017,12/31/2017,4,105767689.0,102441784.0,51830.0,,2355024.0,9728.0,2599.0,4973.0,21268.387090287553,370026,ST MARY'S REGIONAL MEDICAL CENTER,339.0,0,0,0,0,0,2704.0,0,,0,,0,55
2017,693036,490045,,01/01/2017,12/31/2017,2,153442864.0,168820084.0,35770.0,,1659056.0,6951.0,3399.0,5772.0,26584.002772002772,490045,NOVANT HEALTH UVA  PRINCE WILLIAM MEDICAL CENTER,426.0,0,0,0,0,0,61.0,0,,0,,0,167
2017,693039,510082,,01/01/2017,12/31/2017,2,48209633.0,49003695.0,17885.0,,757764.0,4841.0,441.0,1486.0,32442.55248990579,510082,SUMMERSVILLE REGIONAL MEDICAL CENTER,443.0,0,0,0,0,0,759.0,0,,0,,0,918
2017,693097,450716,,08/01/2017,07/31/2018,4,143073950.0,185093492.0,59860.0,,844984.0,4319.0,7994.0,8395.0,17042.757593805836,450716,CYPRESS FAIRBANKS MEDICAL CENTER,397.0,1,0,0,0,0,304.0,1,2017.0,1,0.0,1,734
2017,693107,670053,,07/01/2017,06/30/2018,2,65759175.0,72342952.0,36500.0,,758036.0,5143.0,2056.0,4374.0,15034.104938271605,670053,ST LUKE'S SUGAR LAND HOSPITAL,397.0,0,0,0,0,0,2677.0,0,2013.0,1,4.0,1,209
2017,693110,50006,,07/01/2017,03/31/2018,2,225886875.0,196708516.0,36442.0,,2275500.0,12843.0,1363.0,4922.0,45893.31064607883,50006,ST JOSEPH HOSPITAL,73.0,0,0,0,0,0,10.0,0,2016.0,1,1.0,1,612
2017,693144,120002,,07/01/2017,12/31/2017,2,105688478.0,127564035.0,40296.0,,671160.0,4544.0,238.0,4451.0,23744.88384632667,120002,MAUI MEMORIAL MEDICAL CENTER,150.0,1,0,0,0,0,129.0,1,2017.0,1,0.0,1,657
2017,693211,50766,,01/01/2017,12/31/2017,4,25295349.0,24674656.0,5110.0,,335451.0,648.0,,503.0,50288.96421471173,50766,SUTTER SURGICAL HOSPITAL - NORTH VALLEY,77.0,0,0,0,0,0,2497.0,0,,0,,0,504
2017,693221,160029,,07/01/2017,06/30/2018,1,145759898.0,148474370.0,79570.0,,2900948.0,12142.0,674.0,7220.0,20188.351523545705,160029,MERCY HOSPITAL,194.0,0,0,0,0,0,1508.0,0,2018.0,1,-1.0,0,769
2017,693228,250025,,05/01/2017,12/31/2017,2,26607404.0,27150317.0,23275.0,,544824.0,2648.0,255.0,1645.0,16174.713677811553,250025,GILMORE MEMORIAL HOSPITAL,262.0,1,0,0,0,0,2708.0,1,2014.0,1,3.0,1,273
2017,693283,13025,,01/01/2017,12/31/2017,4,44890485.0,40640084.0,36500.0,,,17922.0,1852.0,2704.0,16601.510724852073,13025,,,0,0,0,0,0,,0,,0,,0,254
2017,693284,13030,,01/01/2017,12/31/2017,4,23667465.0,19934491.0,18615.0,,,14216.0,,1491.0,15873.551307847085,13030,,,0,0,0,0,0,,0,,0,,0,255
2017,693312,110050,,01/01/2017,12/31/2017,2,16059705.0,22645786.0,10585.0,,313180.0,1034.0,74.0,527.0,30473.82352941177,110050,MURRAY MEDICAL CENTER,144.0,0,0,0,0,0,296.0,0,2014.0,1,3.0,1,243
